x1,y1,x2,y2
0.977016,-0.213167,1.958659,-0.022438
0.976940,-0.213513,1.958530,-0.022513
0.976865,-0.213858,1.958402,-0.022587
0.976789,-0.214204,1.958273,-0.022662
0.976713,-0.214550,1.958145,-0.022737
0.976637,-0.214896,1.958016,-0.022813
0.976561,-0.215241,1.957887,-0.022888
0.976485,-0.215587,1.957757,-0.022963
0.976408,-0.215933,1.957628,-0.023039
0.976332,-0.216278,1.957498,-0.023115
0.976255,-0.216624,1.957368,-0.023191
0.976178,-0.216970,1.957238,-0.023267
0.976101,-0.217316,1.957108,-0.023343
0.976024,-0.217661,1.956978,-0.023419
0.975947,-0.218007,1.956847,-0.023496
0.975870,-0.218353,1.956717,-0.023572
0.975792,-0.218699,1.956586,-0.023649
0.975715,-0.219044,1.956455,-0.023726
0.975637,-0.219390,1.956324,-0.023803
0.975559,-0.219736,1.956192,-0.023880
0.975482,-0.220081,1.956061,-0.023957
0.975403,-0.220427,1.955929,-0.024034
0.975325,-0.220773,1.955797,-0.024112
0.975247,-0.221119,1.955665,-0.024189
0.975168,-0.221464,1.955532,-0.024267
0.975090,-0.221810,1.955400,-0.024345
0.975011,-0.222156,1.955267,-0.024423
0.974932,-0.222501,1.955134,-0.024501
0.974853,-0.222847,1.955001,-0.024580
0.974774,-0.223193,1.954868,-0.024658
0.974695,-0.223539,1.954735,-0.024736
0.974616,-0.223884,1.954601,-0.024815
0.974536,-0.224230,1.954467,-0.024894
0.974457,-0.224576,1.954334,-0.024973
0.974377,-0.224921,1.954199,-0.025052
0.974297,-0.225267,1.954065,-0.025131
0.974217,-0.225613,1.953931,-0.025211
0.974137,-0.225959,1.953796,-0.025290
0.974057,-0.226304,1.953661,-0.025370
0.973976,-0.226650,1.953526,-0.025450
0.973896,-0.226996,1.953391,-0.025529
0.973815,-0.227341,1.953256,-0.025609
0.973734,-0.227687,1.953120,-0.025690
0.973653,-0.228033,1.952985,-0.025770
0.973572,-0.228378,1.952849,-0.025850
0.973491,-0.228724,1.952713,-0.025931
0.973410,-0.229070,1.952577,-0.026012
0.973329,-0.229415,1.952440,-0.026093
0.973247,-0.229761,1.952304,-0.026173
0.973165,-0.230107,1.952167,-0.026255
0.973084,-0.230452,1.952030,-0.026336
0.973002,-0.230798,1.951893,-0.026417
0.972920,-0.231144,1.951756,-0.026499
0.972837,-0.231489,1.951618,-0.026580
0.972755,-0.231835,1.951481,-0.026662
0.972673,-0.232181,1.951343,-0.026744
0.972590,-0.232526,1.951205,-0.026826
0.972507,-0.232872,1.951067,-0.026908
0.972425,-0.233217,1.950929,-0.026991
0.972342,-0.233563,1.950790,-0.027073
0.972259,-0.233909,1.950652,-0.027156
0.972175,-0.234254,1.950513,-0.027238
0.972092,-0.234600,1.950374,-0.027321
0.972009,-0.234945,1.950235,-0.027404
0.971925,-0.235291,1.950095,-0.027487
0.971841,-0.235637,1.949956,-0.027571
0.971757,-0.235982,1.949816,-0.027654
0.971673,-0.236328,1.949676,-0.027738
0.971589,-0.236673,1.949536,-0.027821
0.971505,-0.237019,1.949396,-0.027905
0.971421,-0.237365,1.949256,-0.027989
0.971336,-0.237710,1.949115,-0.028073
0.971252,-0.238056,1.948975,-0.028157
0.971167,-0.238401,1.948834,-0.028242
0.971082,-0.238747,1.948693,-0.028326
0.970997,-0.239092,1.948552,-0.028411
0.970912,-0.239438,1.948410,-0.028495
0.970826,-0.239783,1.948269,-0.028580
0.970741,-0.240129,1.948127,-0.028665
0.970656,-0.240474,1.947985,-0.028750
0.970570,-0.240820,1.947843,-0.028836
0.970484,-0.241165,1.947701,-0.028921
0.970398,-0.241511,1.947558,-0.029007
0.970312,-0.241856,1.947416,-0.029092
0.970226,-0.242202,1.947273,-0.029178
0.970140,-0.242547,1.947130,-0.029264
0.970053,-0.242893,1.946987,-0.029350
0.969967,-0.243238,1.946844,-0.029437
0.969880,-0.243584,1.946700,-0.029523
0.969793,-0.243929,1.946557,-0.029609
0.969706,-0.244274,1.946413,-0.029696
0.969619,-0.244620,1.946269,-0.029783
0.969532,-0.244965,1.946125,-0.029870
0.969445,-0.245311,1.945981,-0.029957
0.969357,-0.245656,1.945836,-0.030044
0.969269,-0.246001,1.945692,-0.030131
0.969182,-0.246347,1.945547,-0.030219
0.969094,-0.246692,1.945402,-0.030306
0.969006,-0.247038,1.945257,-0.030394
0.968918,-0.247383,1.945111,-0.030482
0.968830,-0.247728,1.944966,-0.030570
0.968741,-0.248074,1.944820,-0.030658
0.968653,-0.248419,1.944675,-0.030746
0.968564,-0.248764,1.944529,-0.030835
0.968475,-0.249110,1.944382,-0.030923
0.968386,-0.249455,1.944236,-0.031012
0.968297,-0.249800,1.944090,-0.031101
0.968208,-0.250145,1.943943,-0.031190
0.968119,-0.250491,1.943796,-0.031279
0.968030,-0.250836,1.943649,-0.031368
0.967940,-0.251181,1.943502,-0.031457
0.967850,-0.251526,1.943355,-0.031547
0.967761,-0.251872,1.943207,-0.031636
0.967671,-0.252217,1.943060,-0.031726
0.967581,-0.252562,1.942912,-0.031816
0.967491,-0.252907,1.942764,-0.031906
0.967400,-0.253253,1.942616,-0.031996
0.967310,-0.253598,1.942468,-0.032087
0.967219,-0.253943,1.942319,-0.032177
0.967129,-0.254288,1.942171,-0.032268
0.967038,-0.254633,1.942022,-0.032358
0.966947,-0.254978,1.941873,-0.032449
0.966856,-0.255323,1.941724,-0.032540
0.966764,-0.255669,1.941574,-0.032631
0.966673,-0.256014,1.941425,-0.032722
0.966582,-0.256359,1.941275,-0.032814
0.966490,-0.256704,1.941126,-0.032905
0.966398,-0.257049,1.940976,-0.032997
0.966307,-0.257394,1.940825,-0.033089
0.966215,-0.257739,1.940675,-0.033181
0.966122,-0.258084,1.940525,-0.033273
0.966030,-0.258429,1.940374,-0.033365
0.965938,-0.258774,1.940223,-0.033457
0.965845,-0.259119,1.940072,-0.033550
0.965753,-0.259464,1.939921,-0.033642
0.965660,-0.259809,1.939770,-0.033735
0.965567,-0.260154,1.939619,-0.033828
0.965474,-0.260499,1.939467,-0.033921
0.965381,-0.260844,1.939315,-0.034014
0.965288,-0.261189,1.939163,-0.034107
0.965194,-0.261534,1.939011,-0.034201
0.965101,-0.261879,1.938859,-0.034294
0.965007,-0.262224,1.938707,-0.034388
0.964913,-0.262569,1.938554,-0.034482
0.964819,-0.262914,1.938401,-0.034576
0.964725,-0.263259,1.938248,-0.034670
0.964631,-0.263603,1.938095,-0.034764
0.964537,-0.263948,1.937942,-0.034859
0.964442,-0.264293,1.937789,-0.034953
0.964348,-0.264638,1.937635,-0.035048
0.964253,-0.264983,1.937482,-0.035143
0.964158,-0.265327,1.937328,-0.035238
0.964063,-0.265672,1.937174,-0.035333
0.963968,-0.266017,1.937020,-0.035428
0.963873,-0.266362,1.936865,-0.035523
0.963778,-0.266707,1.936711,-0.035619
0.963682,-0.267051,1.936556,-0.035714
0.963587,-0.267396,1.936401,-0.035810
0.963491,-0.267741,1.936246,-0.035906
0.963395,-0.268085,1.936091,-0.036002
0.963299,-0.268430,1.935936,-0.036098
0.963203,-0.268775,1.935780,-0.036194
0.963107,-0.269119,1.935625,-0.036291
0.963010,-0.269464,1.935469,-0.036387
0.962914,-0.269809,1.935313,-0.036484
0.962817,-0.270153,1.935157,-0.036581
0.962721,-0.270498,1.935000,-0.036678
0.962624,-0.270842,1.934844,-0.036775
0.962527,-0.271187,1.934687,-0.036872
0.962430,-0.271532,1.934531,-0.036969
0.962332,-0.271876,1.934374,-0.037067
0.962235,-0.272221,1.934217,-0.037165
0.962137,-0.272565,1.934059,-0.037262
0.962040,-0.272910,1.933902,-0.037360
0.961942,-0.273254,1.933745,-0.037458
0.961844,-0.273599,1.933587,-0.037557
0.961746,-0.273943,1.933429,-0.037655
0.961648,-0.274287,1.933271,-0.037753
0.961549,-0.274632,1.933113,-0.037852
0.961451,-0.274976,1.932954,-0.037951
0.961352,-0.275321,1.932796,-0.038050
0.961254,-0.275665,1.932637,-0.038149
0.961155,-0.276009,1.932479,-0.038248
0.961056,-0.276354,1.932320,-0.038347
0.960957,-0.276698,1.932160,-0.038447
0.960858,-0.277042,1.932001,-0.038546
0.960758,-0.277387,1.931842,-0.038646
0.960659,-0.277731,1.931682,-0.038746
0.960559,-0.278075,1.931522,-0.038846
0.960460,-0.278419,1.931362,-0.038946
0.960360,-0.278764,1.931202,-0.039046
0.960260,-0.279108,1.931042,-0.039146
0.960160,-0.279452,1.930882,-0.039247
0.960059,-0.279796,1.930721,-0.039348
0.959959,-0.280140,1.930561,-0.039448
0.959859,-0.280485,1.930400,-0.039549
0.959758,-0.280829,1.930239,-0.039650
0.959657,-0.281173,1.930078,-0.039752
0.959556,-0.281517,1.929916,-0.039853
0.959455,-0.281861,1.929755,-0.039954
0.959354,-0.282205,1.929593,-0.040056
0.959253,-0.282549,1.929431,-0.040158
0.959151,-0.282893,1.929269,-0.040260
0.959050,-0.283237,1.929107,-0.040362
0.958948,-0.283581,1.928945,-0.040464
0.958846,-0.283925,1.928783,-0.040566
0.958745,-0.284269,1.928620,-0.040669
0.958642,-0.284613,1.928457,-0.040771
0.958540,-0.284957,1.928295,-0.040874
0.958438,-0.285301,1.928132,-0.040977
0.958336,-0.285645,1.927968,-0.041080
0.958233,-0.285989,1.927805,-0.041183
0.958130,-0.286333,1.927642,-0.041286
0.958027,-0.286676,1.927478,-0.041389
0.957925,-0.287020,1.927314,-0.041493
0.957821,-0.287364,1.927150,-0.041597
0.957718,-0.287708,1.926986,-0.041700
0.957615,-0.288052,1.926822,-0.041804
0.957511,-0.288395,1.926658,-0.041908
0.957408,-0.288739,1.926493,-0.042013
0.957304,-0.289083,1.926328,-0.042117
0.957200,-0.289426,1.926163,-0.042221
0.957096,-0.289770,1.925998,-0.042326
0.956992,-0.290114,1.925833,-0.042431
0.956888,-0.290457,1.925668,-0.042536
0.956784,-0.290801,1.925503,-0.042641
0.956679,-0.291145,1.925337,-0.042746
0.956574,-0.291488,1.925171,-0.042851
0.956470,-0.291832,1.925005,-0.042957
0.956365,-0.292175,1.924839,-0.043062
0.956260,-0.292519,1.924673,-0.043168
0.956155,-0.292862,1.924507,-0.043274
0.956049,-0.293206,1.924340,-0.043380
0.955944,-0.293549,1.924173,-0.043486
0.955838,-0.293893,1.924007,-0.043592
0.955733,-0.294236,1.923840,-0.043699
0.955627,-0.294580,1.923672,-0.043805
0.955521,-0.294923,1.923505,-0.043912
0.955415,-0.295266,1.923338,-0.044019
0.955309,-0.295610,1.923170,-0.044126
0.955202,-0.295953,1.923002,-0.044233
0.955096,-0.296296,1.922835,-0.044340
0.954989,-0.296640,1.922667,-0.044447
0.954883,-0.296983,1.922498,-0.044555
0.954776,-0.297326,1.922330,-0.044663
0.954669,-0.297670,1.922162,-0.044770
0.954562,-0.298013,1.921993,-0.044878
0.954455,-0.298356,1.921824,-0.044986
0.954347,-0.298699,1.921655,-0.045094
0.954240,-0.299042,1.921486,-0.045203
0.954132,-0.299385,1.921317,-0.045311
0.954025,-0.299729,1.921148,-0.045420
0.953917,-0.300072,1.920978,-0.045529
0.953809,-0.300415,1.920808,-0.045637
0.953701,-0.300758,1.920639,-0.045746
0.953592,-0.301101,1.920469,-0.045856
0.953484,-0.301444,1.920299,-0.045965
0.953375,-0.301787,1.920128,-0.046074
0.953267,-0.302130,1.919958,-0.046184
0.953158,-0.302473,1.919787,-0.046294
0.953049,-0.302816,1.919617,-0.046403
0.952940,-0.303159,1.919446,-0.046513
0.952831,-0.303502,1.919275,-0.046624
0.952722,-0.303844,1.919104,-0.046734
0.952612,-0.304187,1.918932,-0.046844
0.952503,-0.304530,1.918761,-0.046955
0.952393,-0.304873,1.918589,-0.047065
0.952283,-0.305216,1.918418,-0.047176
0.952173,-0.305558,1.918246,-0.047287
0.952063,-0.305901,1.918074,-0.047398
0.951953,-0.306244,1.917902,-0.047509
0.951843,-0.306587,1.917729,-0.047621
0.951732,-0.306929,1.917557,-0.047732
0.951622,-0.307272,1.917384,-0.047844
0.951511,-0.307615,1.917211,-0.047956
0.951400,-0.307957,1.917039,-0.048067
0.951289,-0.308300,1.916866,-0.048179
0.951178,-0.308642,1.916692,-0.048292
0.951067,-0.308985,1.916519,-0.048404
0.950956,-0.309327,1.916346,-0.048516
0.950844,-0.309670,1.916172,-0.048629
0.950733,-0.310012,1.915998,-0.048742
0.950621,-0.310355,1.915824,-0.048855
0.950509,-0.310697,1.915650,-0.048968
0.950397,-0.311040,1.915476,-0.049081
0.950285,-0.311382,1.915302,-0.049194
0.950173,-0.311724,1.915127,-0.049307
0.950060,-0.312067,1.914953,-0.049421
0.949948,-0.312409,1.914778,-0.049535
0.949835,-0.312751,1.914603,-0.049648
0.949722,-0.313094,1.914428,-0.049762
0.949609,-0.313436,1.914253,-0.049876
0.949496,-0.313778,1.914077,-0.049991
0.949383,-0.314120,1.913902,-0.050105
0.949270,-0.314462,1.913726,-0.050220
0.949156,-0.314805,1.913550,-0.050334
0.949043,-0.315147,1.913374,-0.050449
0.948929,-0.315489,1.913198,-0.050564
0.948815,-0.315831,1.913022,-0.050679
0.948702,-0.316173,1.912846,-0.050794
0.948587,-0.316515,1.912669,-0.050909
0.948473,-0.316857,1.912493,-0.051025
0.948359,-0.317199,1.912316,-0.051140
0.948245,-0.317541,1.912139,-0.051256
0.948130,-0.317883,1.911962,-0.051372
0.948015,-0.318225,1.911785,-0.051488
0.947900,-0.318567,1.911607,-0.051604
0.947785,-0.318909,1.911430,-0.051721
0.947670,-0.319251,1.911252,-0.051837
0.947555,-0.319592,1.911074,-0.051953
0.947440,-0.319934,1.910897,-0.052070
0.947324,-0.320276,1.910718,-0.052187
0.947209,-0.320618,1.910540,-0.052304
0.947093,-0.320959,1.910362,-0.052421
0.946977,-0.321301,1.910184,-0.052538
0.946861,-0.321643,1.910005,-0.052656
0.946745,-0.321984,1.909826,-0.052773
0.946629,-0.322326,1.909647,-0.052891
0.946512,-0.322668,1.909468,-0.053009
0.946396,-0.323009,1.909289,-0.053127
0.946279,-0.323351,1.909110,-0.053245
0.946162,-0.323692,1.908930,-0.053363
0.946045,-0.324034,1.908751,-0.053481
0.945928,-0.324375,1.908571,-0.053600
0.945811,-0.324717,1.908391,-0.053718
0.945694,-0.325058,1.908211,-0.053837
0.945577,-0.325400,1.908031,-0.053956
0.945459,-0.325741,1.907851,-0.054075
0.945341,-0.326082,1.907670,-0.054194
0.945224,-0.326424,1.907490,-0.054314
0.945106,-0.326765,1.907309,-0.054433
0.944988,-0.327106,1.907128,-0.054553
0.944869,-0.327447,1.906947,-0.054672
0.944751,-0.327789,1.906766,-0.054792
0.944633,-0.328130,1.906585,-0.054912
0.944514,-0.328471,1.906403,-0.055032
0.944395,-0.328812,1.906222,-0.055153
0.944276,-0.329153,1.906040,-0.055273
0.944158,-0.329494,1.905858,-0.055393
0.944038,-0.329836,1.905676,-0.055514
0.943919,-0.330177,1.905494,-0.055635
0.943800,-0.330518,1.905312,-0.055756
0.943680,-0.330859,1.905130,-0.055877
0.943561,-0.331200,1.904947,-0.055998
0.943441,-0.331541,1.904765,-0.056120
0.943321,-0.331881,1.904582,-0.056241
0.943201,-0.332222,1.904399,-0.056363
0.943081,-0.332563,1.904216,-0.056485
0.942961,-0.332904,1.904033,-0.056606
0.942840,-0.333245,1.903850,-0.056728
0.942720,-0.333586,1.903666,-0.056851
0.942599,-0.333926,1.903483,-0.056973
0.942478,-0.334267,1.903299,-0.057095
0.942357,-0.334608,1.903115,-0.057218
0.942236,-0.334948,1.902931,-0.057341
0.942115,-0.335289,1.902747,-0.057464
0.941994,-0.335630,1.902563,-0.057587
0.941873,-0.335970,1.902378,-0.057710
0.941751,-0.336311,1.902194,-0.057833
0.941629,-0.336651,1.902009,-0.057957
0.941508,-0.336992,1.901824,-0.058080
0.941386,-0.337332,1.901639,-0.058204
0.941264,-0.337673,1.901454,-0.058328
0.941141,-0.338013,1.901269,-0.058452
0.941019,-0.338354,1.901084,-0.058576
0.940897,-0.338694,1.900898,-0.058700
0.940774,-0.339035,1.900713,-0.058824
0.940651,-0.339375,1.900527,-0.058949
0.940528,-0.339715,1.900341,-0.059073
0.940405,-0.340055,1.900155,-0.059198
0.940282,-0.340396,1.899969,-0.059323
0.940159,-0.340736,1.899783,-0.059448
0.940036,-0.341076,1.899596,-0.059573
0.939912,-0.341416,1.899410,-0.059699
0.939789,-0.341756,1.899223,-0.059824
0.939665,-0.342096,1.899036,-0.059950
0.939541,-0.342437,1.898849,-0.060076
0.939417,-0.342777,1.898662,-0.060202
0.939293,-0.343117,1.898475,-0.060328
0.939169,-0.343457,1.898288,-0.060454
0.939044,-0.343797,1.898100,-0.060580
0.938920,-0.344136,1.897913,-0.060707
0.938795,-0.344476,1.897725,-0.060833
0.938670,-0.344816,1.897537,-0.060960
0.938545,-0.345156,1.897349,-0.061087
0.938420,-0.345496,1.897161,-0.061214
0.938295,-0.345836,1.896973,-0.061341
0.938170,-0.346175,1.896784,-0.061468
0.938044,-0.346515,1.896596,-0.061595
0.937919,-0.346855,1.896407,-0.061723
0.937793,-0.347195,1.896218,-0.061851
0.937667,-0.347534,1.896029,-0.061978
0.937541,-0.347874,1.895840,-0.062106
0.937415,-0.348213,1.895651,-0.062234
0.937289,-0.348553,1.895462,-0.062363
0.937163,-0.348893,1.895272,-0.062491
0.937036,-0.349232,1.895083,-0.062620
0.936910,-0.349571,1.894893,-0.062748
0.936783,-0.349911,1.894703,-0.062877
0.936656,-0.350250,1.894513,-0.063006
0.936529,-0.350590,1.894323,-0.063135
0.936402,-0.350929,1.894133,-0.063264
0.936275,-0.351268,1.893943,-0.063393
0.936147,-0.351608,1.893752,-0.063523
0.936020,-0.351947,1.893562,-0.063652
0.935892,-0.352286,1.893371,-0.063782
0.935765,-0.352625,1.893180,-0.063912
0.935637,-0.352965,1.892989,-0.064042
0.935509,-0.353304,1.892798,-0.064172
0.935381,-0.353643,1.892607,-0.064302
0.935252,-0.353982,1.892415,-0.064433
0.935124,-0.354321,1.892224,-0.064563
0.934995,-0.354660,1.892032,-0.064694
0.934867,-0.354999,1.891841,-0.064825
0.934738,-0.355338,1.891649,-0.064956
0.934609,-0.355677,1.891457,-0.065087
0.934480,-0.356016,1.891264,-0.065218
0.934351,-0.356355,1.891072,-0.065350
0.934221,-0.356694,1.890880,-0.065481
0.934092,-0.357032,1.890687,-0.065613
0.933962,-0.357371,1.890495,-0.065745
0.933833,-0.357710,1.890302,-0.065876
0.933703,-0.358049,1.890109,-0.066009
0.933573,-0.358387,1.889916,-0.066141
0.933443,-0.358726,1.889723,-0.066273
0.933313,-0.359065,1.889529,-0.066406
0.933182,-0.359403,1.889336,-0.066538
0.933052,-0.359742,1.889143,-0.066671
0.932921,-0.360080,1.888949,-0.066804
0.932791,-0.360419,1.888755,-0.066937
0.932660,-0.360757,1.888561,-0.067070
0.932529,-0.361096,1.888367,-0.067203
0.932398,-0.361434,1.888173,-0.067337
0.932266,-0.361773,1.887979,-0.067470
0.932135,-0.362111,1.887784,-0.067604
0.932003,-0.362449,1.887590,-0.067738
0.931872,-0.362788,1.887395,-0.067872
0.931740,-0.363126,1.887200,-0.068006
0.931608,-0.363464,1.887005,-0.068140
0.931476,-0.363802,1.886810,-0.068274
0.931344,-0.364141,1.886615,-0.068409
0.931212,-0.364479,1.886420,-0.068544
0.931079,-0.364817,1.886224,-0.068678
0.930947,-0.365155,1.886029,-0.068813
0.930814,-0.365493,1.885833,-0.068948
0.930681,-0.365831,1.885637,-0.069084
0.930548,-0.366169,1.885441,-0.069219
0.930415,-0.366507,1.885245,-0.069354
0.930282,-0.366845,1.885049,-0.069490
0.930149,-0.367183,1.884853,-0.069626
0.930015,-0.367520,1.884657,-0.069762
0.929882,-0.367858,1.884460,-0.069898
0.929748,-0.368196,1.884263,-0.070034
0.929614,-0.368534,1.884067,-0.070170
0.929480,-0.368872,1.883870,-0.070307
0.929346,-0.369209,1.883673,-0.070443
0.929212,-0.369547,1.883475,-0.070580
0.929078,-0.369885,1.883278,-0.070717
0.928943,-0.370222,1.883081,-0.070854
0.928809,-0.370560,1.882883,-0.070991
0.928674,-0.370897,1.882686,-0.071128
0.928539,-0.371235,1.882488,-0.071265
0.928404,-0.371572,1.882290,-0.071403
0.928269,-0.371910,1.882092,-0.071541
0.928134,-0.372247,1.881894,-0.071678
0.927998,-0.372584,1.881696,-0.071816
0.927863,-0.372922,1.881497,-0.071954
0.927727,-0.373259,1.881299,-0.072093
0.927591,-0.373596,1.881100,-0.072231
0.927455,-0.373934,1.880901,-0.072369
0.927319,-0.374271,1.880703,-0.072508
0.927183,-0.374608,1.880504,-0.072647
0.927047,-0.374945,1.880304,-0.072786
0.926911,-0.375282,1.880105,-0.072925
0.926774,-0.375619,1.879906,-0.073064
0.926637,-0.375956,1.879706,-0.073203
0.926501,-0.376293,1.879507,-0.073343
0.926364,-0.376630,1.879307,-0.073482
0.926227,-0.376967,1.879107,-0.073622
0.926089,-0.377304,1.878907,-0.073762
0.925952,-0.377641,1.878707,-0.073902
0.925815,-0.377978,1.878507,-0.074042
0.925677,-0.378315,1.878307,-0.074182
0.925539,-0.378651,1.878106,-0.074322
0.925402,-0.378988,1.877906,-0.074463
0.925264,-0.379325,1.877705,-0.074604
0.925125,-0.379662,1.877504,-0.074744
0.924987,-0.379998,1.877303,-0.074885
0.924849,-0.380335,1.877102,-0.075026
0.924710,-0.380671,1.876901,-0.075168
0.924572,-0.381008,1.876700,-0.075309
0.924433,-0.381344,1.876499,-0.075450
0.924294,-0.381681,1.876297,-0.075592
0.924155,-0.382017,1.876095,-0.075734
0.924016,-0.382354,1.875894,-0.075876
0.923877,-0.382690,1.875692,-0.076018
0.923737,-0.383026,1.875490,-0.076160
0.923598,-0.383363,1.875288,-0.076302
0.923458,-0.383699,1.875086,-0.076445
0.923318,-0.384035,1.874883,-0.076587
0.923179,-0.384371,1.874681,-0.076730
0.923038,-0.384708,1.874478,-0.076873
0.922898,-0.385044,1.874276,-0.077016
0.922758,-0.385380,1.874073,-0.077159
0.922618,-0.385716,1.873870,-0.077302
0.922477,-0.386052,1.873667,-0.077445
0.922336,-0.386388,1.873464,-0.077589
0.922196,-0.386724,1.873260,-0.077733
0.922055,-0.387060,1.873057,-0.077876
0.921914,-0.387396,1.872854,-0.078020
0.921772,-0.387732,1.872650,-0.078164
0.921631,-0.388067,1.872446,-0.078309
0.921490,-0.388403,1.872242,-0.078453
0.921348,-0.388739,1.872038,-0.078597
0.921206,-0.389075,1.871834,-0.078742
0.921064,-0.389410,1.871630,-0.078887
0.920922,-0.389746,1.871426,-0.079032
0.920780,-0.390082,1.871221,-0.079177
0.920638,-0.390417,1.871017,-0.079322
0.920496,-0.390753,1.870812,-0.079467
0.920353,-0.391088,1.870607,-0.079613
0.920211,-0.391424,1.870402,-0.079758
0.920068,-0.391759,1.870197,-0.079904
0.919925,-0.392094,1.869992,-0.080050
0.919782,-0.392430,1.869787,-0.080196
0.919639,-0.392765,1.869582,-0.080342
0.919496,-0.393100,1.869376,-0.080488
0.919352,-0.393436,1.869171,-0.080634
0.919209,-0.393771,1.868965,-0.080781
0.919065,-0.394106,1.868759,-0.080928
0.918921,-0.394441,1.868553,-0.081074
0.918777,-0.394776,1.868347,-0.081221
0.918633,-0.395111,1.868141,-0.081368
0.918489,-0.395447,1.867935,-0.081516
0.918345,-0.395782,1.867728,-0.081663
0.918200,-0.396116,1.867522,-0.081810
0.918056,-0.396451,1.867315,-0.081958
0.917911,-0.396786,1.867109,-0.082106
0.917766,-0.397121,1.866902,-0.082254
0.917621,-0.397456,1.866695,-0.082402
0.917476,-0.397791,1.866488,-0.082550
0.917331,-0.398126,1.866281,-0.082698
0.917186,-0.398460,1.866073,-0.082846
0.917040,-0.398795,1.865866,-0.082995
0.916895,-0.399130,1.865658,-0.083144
0.916749,-0.399464,1.865451,-0.083292
0.916603,-0.399799,1.865243,-0.083441
0.916457,-0.400133,1.865035,-0.083590
0.916311,-0.400468,1.864827,-0.083740
0.916165,-0.400802,1.864619,-0.083889
