energia,T,V
10.286043,32.787401,-22.501358
10.288778,32.785367,-22.496588
10.291514,32.783332,-22.491818
10.294248,32.781295,-22.487047
10.296983,32.779258,-22.482275
10.299717,32.777219,-22.477502
10.302451,32.775179,-22.472728
10.305184,32.773138,-22.467954
10.307917,32.771095,-22.463178
10.310650,32.769052,-22.458402
10.313382,32.767007,-22.453625
10.316114,32.764961,-22.448847
10.318846,32.762914,-22.444068
10.321577,32.760866,-22.439288
10.324308,32.758816,-22.434508
10.327039,32.756766,-22.429727
10.329769,32.754714,-22.424944
10.332499,32.752661,-22.420161
10.335229,32.750606,-22.415378
10.337958,32.748551,-22.410593
10.340687,32.746494,-22.405807
10.343416,32.744437,-22.401021
10.346144,32.742378,-22.396234
10.348872,32.740318,-22.391446
10.351600,32.738256,-22.386657
10.354327,32.736194,-22.381867
10.357054,32.734130,-22.377076
10.359781,32.732065,-22.372285
10.362507,32.729999,-22.367493
10.365233,32.727932,-22.362699
10.367958,32.725864,-22.357906
10.370684,32.723795,-22.353111
10.373409,32.721724,-22.348315
10.376133,32.719652,-22.343519
10.378858,32.717579,-22.338721
10.381582,32.715505,-22.333923
10.384305,32.713430,-22.329124
10.387029,32.711353,-22.324325
10.389752,32.709276,-22.319524
10.392474,32.707197,-22.314722
10.395197,32.705117,-22.309920
10.397919,32.703036,-22.305117
10.400641,32.700954,-22.300313
10.403362,32.698870,-22.295508
10.406083,32.696786,-22.290703
10.408804,32.694700,-22.285896
10.411524,32.692613,-22.281089
10.414245,32.690525,-22.276281
10.416964,32.688436,-22.271472
10.419684,32.686346,-22.266662
10.422403,32.684255,-22.261852
10.425122,32.682162,-22.257040
10.427840,32.680068,-22.252228
10.430559,32.677974,-22.247415
10.433277,32.675878,-22.242601
10.435994,32.673780,-22.237786
10.438712,32.671682,-22.232971
10.441428,32.669583,-22.228154
10.444145,32.667482,-22.223337
10.446862,32.665381,-22.218519
10.449578,32.663278,-22.213700
10.452293,32.661174,-22.208881
10.455009,32.659069,-22.204060
10.457724,32.656962,-22.199239
10.460439,32.654855,-22.194417
10.463153,32.652747,-22.189594
10.465867,32.650637,-22.184770
10.468581,32.648526,-22.179945
10.471295,32.646414,-22.175120
10.474008,32.644301,-22.170293
10.476721,32.642187,-22.165466
10.479434,32.640072,-22.160638
10.482146,32.637956,-22.155810
10.484858,32.635838,-22.150980
10.487570,32.633719,-22.146150
10.490281,32.631600,-22.141319
10.492992,32.629479,-22.136487
10.495703,32.627357,-22.131654
10.498414,32.625234,-22.126820
10.501124,32.623109,-22.121986
10.503834,32.620984,-22.117150
10.506543,32.618858,-22.112314
10.509253,32.616730,-22.107477
10.511962,32.614601,-22.102640
10.514670,32.612471,-22.097801
10.517379,32.610340,-22.092962
10.520087,32.608208,-22.088122
10.522795,32.606075,-22.083281
10.525502,32.603941,-22.078439
10.528209,32.601805,-22.073596
10.530916,32.599669,-22.068753
10.533623,32.597531,-22.063908
10.536329,32.595393,-22.059063
10.539035,32.593253,-22.054218
10.541741,32.591112,-22.049371
10.544446,32.588970,-22.044523
10.547151,32.586826,-22.039675
10.549856,32.584682,-22.034826
10.552561,32.582537,-22.029976
10.555265,32.580390,-22.025125
10.557969,32.578243,-22.020274
10.560673,32.576094,-22.015421
10.563376,32.573944,-22.010568
10.566079,32.571793,-22.005714
10.568782,32.569641,-22.000859
10.571484,32.567488,-21.996004
10.574187,32.565334,-21.991147
10.576888,32.563178,-21.986290
10.579590,32.561022,-21.981432
10.582291,32.558864,-21.976573
10.584992,32.556706,-21.971713
10.587693,32.554546,-21.966853
10.590394,32.552385,-21.961991
10.593094,32.550223,-21.957129
10.595794,32.548060,-21.952266
10.598493,32.545896,-21.947403
10.601192,32.543731,-21.942538
10.603891,32.541564,-21.937673
10.606590,32.539397,-21.932807
10.609289,32.537228,-21.927940
10.611987,32.535059,-21.923072
10.614685,32.532888,-21.918203
10.617382,32.530716,-21.913334
10.620079,32.528543,-21.908464
10.622776,32.526369,-21.903593
10.625473,32.524194,-21.898721
10.628169,32.522018,-21.893848
10.630866,32.519840,-21.888975
10.633561,32.517662,-21.884101
10.636257,32.515483,-21.879226
10.638952,32.513302,-21.874350
10.641647,32.511120,-21.869473
10.644342,32.508938,-21.864596
10.647036,32.506754,-21.859718
10.649730,32.504569,-21.854838
10.652424,32.502383,-21.849959
10.655118,32.500196,-21.845078
10.657811,32.498008,-21.840197
10.660504,32.495818,-21.835314
10.663197,32.493628,-21.830431
10.665889,32.491436,-21.825547
10.668581,32.489244,-21.820663
10.671273,32.487050,-21.815777
10.673965,32.484855,-21.810891
10.676656,32.482660,-21.806004
10.679347,32.480463,-21.801116
10.682038,32.478265,-21.796227
10.684728,32.476066,-21.791338
10.687418,32.473866,-21.786447
10.690108,32.471664,-21.781556
10.692798,32.469462,-21.776664
10.695487,32.467259,-21.771772
10.698176,32.465054,-21.766878
10.700865,32.462849,-21.761984
10.703553,32.460642,-21.757089
10.706241,32.458434,-21.752193
10.708929,32.456225,-21.747296
10.711617,32.454015,-21.742399
10.714304,32.451804,-21.737500
10.716991,32.449592,-21.732601
10.719678,32.447379,-21.727701
10.722364,32.445165,-21.722800
10.725051,32.442950,-21.717899
10.727737,32.440733,-21.712997
10.730422,32.438516,-21.708093
10.733108,32.436297,-21.703190
10.735793,32.434077,-21.698285
10.738477,32.431857,-21.693379
10.741162,32.429635,-21.688473
10.743846,32.427412,-21.683566
10.746530,32.425188,-21.678658
10.749214,32.422963,-21.673749
10.751897,32.420737,-21.668840
10.754580,32.418510,-21.663929
10.757263,32.416281,-21.659018
10.759946,32.414052,-21.654106
10.762628,32.411821,-21.649193
10.765310,32.409590,-21.644280
10.767992,32.407357,-21.639366
10.770673,32.405124,-21.634450
10.773354,32.402889,-21.629534
10.776035,32.400653,-21.624618
10.778716,32.398416,-21.619700
10.781396,32.396178,-21.614782
10.784076,32.393939,-21.609863
10.786756,32.391699,-21.604943
10.789435,32.389457,-21.600022
10.792114,32.387215,-21.595101
10.794793,32.384972,-21.590178
10.797472,32.382727,-21.585255
10.800150,32.380481,-21.580331
10.802828,32.378235,-21.575406
10.805506,32.375987,-21.570481
10.808184,32.373738,-21.565555
10.810861,32.371488,-21.560627
10.813538,32.369237,-21.555700
10.816214,32.366985,-21.550771
10.818891,32.364732,-21.545841
10.821567,32.362478,-21.540911
10.824243,32.360222,-21.535980
10.826918,32.357966,-21.531048
10.829593,32.355708,-21.526115
10.832268,32.353450,-21.521182
10.834943,32.351190,-21.516247
10.837617,32.348930,-21.511312
10.840291,32.346668,-21.506376
10.842965,32.344405,-21.501440
10.845639,32.342141,-21.496502
10.848312,32.339876,-21.491564
10.850985,32.337610,-21.486625
10.853658,32.335342,-21.481685
10.856330,32.333074,-21.476744
10.859002,32.330805,-21.471802
10.861674,32.328534,-21.466860
10.864346,32.326263,-21.461917
10.867017,32.323990,-21.456973
10.869688,32.321716,-21.452028
10.872358,32.319441,-21.447083
10.875029,32.317165,-21.442137
10.877699,32.314888,-21.437189
10.880369,32.312610,-21.432242
10.883038,32.310331,-21.427293
10.885708,32.308051,-21.422343
10.888377,32.305770,-21.417393
10.891045,32.303487,-21.412442
10.893714,32.301204,-21.407490
10.896382,32.298919,-21.402537
10.899050,32.296633,-21.397584
10.901717,32.294347,-21.392629
10.904385,32.292059,-21.387674
10.907052,32.289770,-21.382718
10.909718,32.287480,-21.377762
10.912385,32.285189,-21.372804
10.915051,32.282897,-21.367846
10.917717,32.280603,-21.362887
10.920382,32.278309,-21.357927
10.923047,32.276013,-21.352966
10.925712,32.273717,-21.348005
10.928377,32.271419,-21.343042
10.931041,32.269120,-21.338079
10.933705,32.266821,-21.333115
10.936369,32.264520,-21.328150
10.939033,32.262218,-21.323185
10.941696,32.259914,-21.318219
10.944359,32.257610,-21.313251
10.947021,32.255305,-21.308283
10.949684,32.252999,-21.303315
10.952346,32.250691,-21.298345
10.955008,32.248382,-21.293375
10.957669,32.246073,-21.288404
10.960330,32.243762,-21.283432
10.962991,32.241450,-21.278459
10.965652,32.239137,-21.273485
10.968312,32.236823,-21.268511
10.970972,32.234508,-21.263536
10.973632,32.232191,-21.258560
10.976291,32.229874,-21.253583
10.978950,32.227556,-21.248606
10.981609,32.225236,-21.243627
10.984267,32.222915,-21.238648
10.986926,32.220594,-21.233668
10.989583,32.218271,-21.228687
10.992241,32.215947,-21.223706
10.994898,32.213622,-21.218723
10.997555,32.211295,-21.213740
11.000212,32.208968,-21.208756
11.002868,32.206640,-21.203771
11.005525,32.204310,-21.198786
11.008180,32.201980,-21.193799
11.010836,32.199648,-21.188812
11.013491,32.197315,-21.183824
11.016146,32.194981,-21.178835
11.018801,32.192646,-21.173845
11.021455,32.190310,-21.168855
11.024109,32.187973,-21.163864
11.026763,32.185634,-21.158872
11.029416,32.183295,-21.153879
11.032069,32.180954,-21.148885
11.034722,32.178612,-21.143890
11.037374,32.176269,-21.138895
11.040026,32.173926,-21.133899
11.042678,32.171580,-21.128902
11.045330,32.169234,-21.123904
11.047981,32.166887,-21.118906
11.050632,32.164539,-21.113907
11.053283,32.162189,-21.108906
11.055933,32.159838,-21.103905
11.058583,32.157487,-21.098904
11.061233,32.155134,-21.093901
11.063882,32.152780,-21.088898
11.066531,32.150425,-21.083893
11.069180,32.148068,-21.078888
11.071828,32.145711,-21.073883
11.074476,32.143352,-21.068876
11.077124,32.140993,-21.063869
11.079772,32.138632,-21.058860
11.082419,32.136270,-21.053851
11.085066,32.133907,-21.048841
11.087712,32.131543,-21.043831
11.090359,32.129178,-21.038819
11.093005,32.126811,-21.033807
11.095650,32.124444,-21.028794
11.098295,32.122075,-21.023780
11.100940,32.119705,-21.018765
11.103585,32.117334,-21.013749
11.106229,32.114962,-21.008733
11.108873,32.112589,-21.003716
11.111517,32.110215,-20.998698
11.114160,32.107839,-20.993679
11.116803,32.105463,-20.988659
11.119446,32.103085,-20.983639
11.122089,32.100706,-20.978617
11.124731,32.098326,-20.973595
11.127372,32.095945,-20.968572
11.130014,32.093562,-20.963549
11.132655,32.091179,-20.958524
11.135296,32.088794,-20.953499
11.137936,32.086409,-20.948473
11.140576,32.084022,-20.943446
11.143216,32.081634,-20.938418
11.145855,32.079244,-20.933389
11.148494,32.076854,-20.928360
11.151133,32.074463,-20.923329
11.153772,32.072070,-20.918298
11.156410,32.069676,-20.913266
11.159048,32.067281,-20.908234
11.161685,32.064885,-20.903200
11.164322,32.062488,-20.898166
11.166959,32.060089,-20.893131
11.169595,32.057690,-20.888094
11.172231,32.055289,-20.883058
11.174867,32.052887,-20.878020
11.177503,32.050484,-20.872981
11.180138,32.048080,-20.867942
11.182772,32.045674,-20.862902
11.185407,32.043268,-20.857861
11.188041,32.040860,-20.852819
11.190675,32.038451,-20.847777
11.193308,32.036041,-20.842733
11.195941,32.033630,-20.837689
11.198574,32.031218,-20.832644
11.201206,32.028804,-20.827598
11.203838,32.026389,-20.822551
11.206470,32.023973,-20.817504
11.209101,32.021556,-20.812455
11.211732,32.019138,-20.807406
11.214362,32.016718,-20.802356
11.216993,32.014298,-20.797305
11.219623,32.011876,-20.792253
11.222252,32.009453,-20.787201
11.224881,32.007029,-20.782148
11.227510,32.004603,-20.777093
11.230139,32.002177,-20.772038
11.232767,31.999749,-20.766982
11.235394,31.997320,-20.761926
11.238022,31.994890,-20.756868
11.240649,31.992459,-20.751810
11.243276,31.990026,-20.746751
11.245902,31.987593,-20.741691
11.248528,31.985158,-20.736630
11.251153,31.982722,-20.731568
11.253779,31.980284,-20.726506
11.256404,31.977846,-20.721442
11.259028,31.975406,-20.716378
11.261652,31.972965,-20.711313
11.264276,31.970523,-20.706247
11.266899,31.968080,-20.701181
11.269523,31.965636,-20.696113
11.272145,31.963190,-20.691045
11.274767,31.960743,-20.685975
11.277389,31.958295,-20.680905
11.280011,31.955846,-20.675835
11.282632,31.953395,-20.670763
11.285253,31.950943,-20.665690
11.287873,31.948490,-20.660617
11.290493,31.946036,-20.655543
11.293113,31.943581,-20.650468
11.295732,31.941124,-20.645392
11.298351,31.938666,-20.640315
11.300970,31.936207,-20.635237
11.303588,31.933747,-20.630159
11.306206,31.931286,-20.625080
11.308823,31.928823,-20.619999
11.311440,31.926359,-20.614918
11.314057,31.923894,-20.609837
11.316673,31.921427,-20.604754
11.319289,31.918960,-20.599670
11.321905,31.916491,-20.594586
11.324520,31.914021,-20.589501
11.327134,31.911549,-20.584415
11.329749,31.909077,-20.579328
11.332363,31.906603,-20.574240
11.334976,31.904128,-20.569152
11.337589,31.901651,-20.564062
11.340202,31.899174,-20.558972
11.342814,31.896695,-20.553881
11.345426,31.894215,-20.548789
11.348038,31.891734,-20.543696
11.350649,31.889251,-20.538602
11.353260,31.886767,-20.533508
11.355870,31.884282,-20.528412
11.358480,31.881796,-20.523316
11.361089,31.879308,-20.518219
11.363699,31.876820,-20.513121
11.366307,31.874330,-20.508022
11.368916,31.871838,-20.502923
11.371524,31.869346,-20.497822
11.374131,31.866852,-20.492721
11.376738,31.864357,-20.487618
11.379345,31.861860,-20.482515
11.381951,31.859362,-20.477411
11.384557,31.856863,-20.472307
11.387162,31.854363,-20.467201
11.389767,31.851862,-20.462094
11.392372,31.849359,-20.456987
11.394976,31.846855,-20.451879
11.397580,31.844350,-20.446770
11.400183,31.841843,-20.441660
11.402786,31.839335,-20.436549
11.405389,31.836826,-20.431437
11.407991,31.834315,-20.426325
11.410592,31.831804,-20.421211
11.413194,31.829290,-20.416097
11.415794,31.826776,-20.410982
11.418395,31.824260,-20.405866
11.420995,31.821744,-20.400749
11.423594,31.819225,-20.395631
11.426193,31.816706,-20.390513
11.428792,31.814185,-20.385393
11.431390,31.811663,-20.380273
11.433988,31.809139,-20.375152
11.436585,31.806615,-20.370029
11.439182,31.804088,-20.364906
11.441778,31.801561,-20.359783
11.444374,31.799032,-20.354658
11.446970,31.796502,-20.349532
11.449565,31.793971,-20.344406
11.452160,31.791438,-20.339279
11.454754,31.788904,-20.334150
11.457348,31.786369,-20.329021
11.459941,31.783832,-20.323891
11.462534,31.781295,-20.318761
11.465126,31.778755,-20.313629
11.467718,31.776215,-20.308496
11.470310,31.773673,-20.303363
11.472901,31.771129,-20.298229
11.475491,31.768585,-20.293093
11.478082,31.766039,-20.287957
11.480671,31.763492,-20.282820
11.483261,31.760943,-20.277682
11.485849,31.758393,-20.272544
11.488438,31.755842,-20.267404
11.491025,31.753289,-20.262264
11.493613,31.750735,-20.257122
11.496200,31.748180,-20.251980
11.498786,31.745623,-20.246837
11.501372,31.743065,-20.241693
11.503958,31.740505,-20.236548
11.506543,31.737945,-20.231402
11.509127,31.735383,-20.226255
11.511711,31.732819,-20.221108
11.514295,31.730254,-20.215959
11.516878,31.727688,-20.210810
11.519460,31.725120,-20.205660
11.522043,31.722551,-20.200509
11.524624,31.719981,-20.195357
11.527205,31.717409,-20.190204
11.529786,31.714836,-20.185050
11.532366,31.712262,-20.179895
11.534946,31.709686,-20.174740
11.537525,31.707108,-20.169583
11.540104,31.704530,-20.164426
11.542682,31.701950,-20.159267
11.545260,31.699368,-20.154108
11.547837,31.696785,-20.148948
11.550414,31.694201,-20.143787
11.552990,31.691616,-20.138625
11.555566,31.689029,-20.133463
11.558141,31.686440,-20.128299
11.560716,31.683850,-20.123134
11.563290,31.681259,-20.117969
11.565864,31.678666,-20.112803
11.568437,31.676072,-20.107635
11.571010,31.673477,-20.102467
11.573582,31.670880,-20.097298
11.576154,31.668282,-20.092128
11.578725,31.665682,-20.086957
11.581296,31.663081,-20.081785
11.583866,31.660478,-20.076613
11.586435,31.657874,-20.071439
11.589005,31.655269,-20.066264
11.591573,31.652662,-20.061089
11.594141,31.650054,-20.055913
11.596709,31.647444,-20.050735
11.599276,31.644833,-20.045557
11.601842,31.642220,-20.040378
11.604408,31.639606,-20.035198
11.606974,31.636991,-20.030017
11.609539,31.634374,-20.024835
11.612103,31.631756,-20.019653
11.614667,31.629136,-20.014469
11.617230,31.626515,-20.009284
11.619793,31.623892,-20.004099
11.622355,31.621268,-19.998912
11.624917,31.618642,-19.993725
11.627478,31.616015,-19.988537
11.630039,31.613386,-19.983348
11.632599,31.610756,-19.978158
11.635158,31.608125,-19.972967
11.637717,31.605492,-19.967775
11.640275,31.602857,-19.962582
11.642833,31.600221,-19.957388
11.645391,31.597584,-19.952193
11.647947,31.594945,-19.946998
11.650503,31.592305,-19.941801
11.653059,31.589663,-19.936604
11.655614,31.587019,-19.931405
11.658169,31.584374,-19.926206
11.660723,31.581728,-19.921006
11.663276,31.579080,-19.915804
11.665829,31.576431,-19.910602
11.668381,31.573780,-19.905399
11.670933,31.571128,-19.900195
11.673484,31.568474,-19.894990
11.676034,31.565818,-19.889784
11.678584,31.563162,-19.884577
11.681133,31.560503,-19.879370
11.683682,31.557843,-19.874161
11.686230,31.555182,-19.868951
11.688778,31.552519,-19.863741
11.691325,31.549854,-19.858529
11.693871,31.547188,-19.853317
11.696417,31.544521,-19.848103
11.698963,31.541852,-19.842889
11.701507,31.539181,-19.837674
11.704051,31.536509,-19.832458
11.706595,31.533835,-19.827240
11.709138,31.531160,-19.822022
11.711680,31.528483,-19.816803
11.714222,31.525805,-19.811583
11.716763,31.523125,-19.806362
11.719303,31.520444,-19.801140
11.721843,31.517761,-19.795918
11.724382,31.515076,-19.790694
11.726921,31.512390,-19.785469
11.729459,31.509702,-19.780243
11.731996,31.507013,-19.775017
11.734533,31.504322,-19.769789
11.737070,31.501630,-19.764561
11.739605,31.498936,-19.759331
11.742140,31.496241,-19.754101
11.744674,31.493543,-19.748869
11.747208,31.490845,-19.743637
11.749741,31.488145,-19.738403
11.752274,31.485443,-19.733169
11.754806,31.482739,-19.727934
11.757337,31.480034,-19.722697
11.759867,31.477328,-19.717460
11.762397,31.474619,-19.712222
11.764927,31.471910,-19.706983
11.767455,31.469198,-19.701743
11.769983,31.466485,-19.696502
11.772511,31.463770,-19.691260
11.775037,31.461054,-19.686017
11.777563,31.458336,-19.680773
11.780089,31.455617,-19.675528
11.782614,31.452896,-19.670282
11.785138,31.450173,-19.665035
11.787661,31.447449,-19.659787
11.790184,31.444723,-19.654539
11.792706,31.441995,-19.649289
11.795228,31.439266,-19.644038
11.797749,31.436535,-19.638786
11.800269,31.433802,-19.633533
11.802788,31.431068,-19.628280
11.805307,31.428332,-19.623025
11.807826,31.425595,-19.617769
11.810343,31.422856,-19.612513
11.812860,31.420115,-19.607255
11.815376,31.417373,-19.601997
11.817892,31.414629,-19.596737
11.820406,31.411883,-19.591476
11.822921,31.409135,-19.586215
11.825434,31.406386,-19.580952
11.827947,31.403636,-19.575689
11.830459,31.400883,-19.570424
11.832970,31.398129,-19.565159
11.835481,31.395373,-19.559892
11.837991,31.392616,-19.554625
11.840500,31.389857,-19.549356
11.843009,31.387096,-19.544087
11.845517,31.384333,-19.538816
11.848024,31.381569,-19.533545
11.850531,31.378803,-19.528273
11.853037,31.376036,-19.522999
11.855542,31.373266,-19.517725
11.858046,31.370495,-19.512449
11.860550,31.367723,-19.507173
11.863053,31.364948,-19.501895
11.865555,31.362172,-19.496617
11.868057,31.359394,-19.491337
11.870558,31.356615,-19.486057
11.873058,31.353833,-19.480776
